,i,j,clusters
4772,51,80,10
4773,51,81,28
4774,51,82,1
4775,51,83,1
4776,51,84,1
4777,51,85,1
4778,51,86,1
4779,51,87,23
4780,51,88,35
4781,51,89,31
4782,51,90,13
4783,51,91,2
4784,52,0,1
4785,52,1,3
4786,52,2,2
4787,52,3,4
4788,52,4,6
4789,52,5,9
4790,52,6,40
4791,52,7,1
4792,52,8,1
4793,52,9,1
4794,52,10,1
4795,52,11,1
4796,52,12,1
4797,52,13,31
4798,52,14,15
4799,52,15,35
4800,52,16,21
4801,52,17,31
4802,52,18,29
4803,52,19,1
4804,52,20,43
4805,52,21,26
4806,52,22,1
4807,52,23,1
4808,52,24,1
4809,52,25,44
4810,52,26,1
4811,52,27,37
4812,52,28,35
4813,52,29,1
4814,52,30,1
4815,52,31,42
4816,52,32,45
4817,52,33,23
4818,52,34,1
4819,52,35,32
4820,52,36,32
4821,52,37,44
4822,52,38,32
4823,52,39,1
4824,52,40,1
4825,52,41,1
4826,52,42,46
4827,52,43,1
4828,52,44,1
4829,52,45,23
4830,52,46,9
4831,52,47,25
4832,52,48,19
4833,52,49,1
4834,52,50,1
4835,52,51,1
4836,52,52,43
4837,52,53,33
4838,52,54,33
4839,52,55,32
4840,52,56,1
4841,52,57,1
4842,52,58,30
4843,52,59,1
4844,52,60,1
4845,52,61,1
4846,52,62,1
4847,52,63,1
4848,52,64,24
4849,52,65,17
4850,52,66,1
4851,52,67,44
4852,52,68,1
4853,52,69,36
4854,52,70,1
4855,52,71,1
4856,52,72,1
4857,52,73,1
4858,52,74,1
4859,52,75,1
4860,52,76,10
4861,52,77,34
4862,52,78,40
4863,52,79,16
4864,52,80,1
4865,52,81,15
4866,52,82,21
4867,52,83,1
4868,52,84,1
4869,52,85,1
4870,52,86,1
4871,52,87,26
4872,52,88,17
4873,52,89,31
4874,52,90,25
4875,52,91,3
4876,53,0,12
4877,53,1,3
4878,53,2,2
4879,53,3,4
4880,53,4,3
4881,53,5,9
4882,53,6,1
4883,53,7,1
4884,53,8,1
4885,53,9,1
4886,53,10,1
4887,53,11,41
4888,53,12,40
4889,53,13,29
4890,53,14,14
4891,53,15,28
4892,53,16,28
4893,53,17,14
4894,53,18,34
4895,53,19,17
4896,53,20,32
4897,53,21,1
4898,53,22,1
4899,53,23,44
4900,53,24,22
4901,53,25,42
4902,53,26,45
4903,53,27,1
4904,53,28,38
4905,53,29,24
4906,53,30,33
4907,53,31,1
4908,53,32,1
4909,53,33,45
4910,53,34,43
4911,53,35,43
4912,53,36,23
4913,53,37,32
4914,53,38,1
4915,53,39,32
4916,53,40,1
4917,53,41,1
4918,53,42,1
4919,53,43,1
4920,53,44,1
4921,53,45,46
4922,53,46,21
4923,53,47,1
4924,53,48,27
4925,53,49,46
4926,53,50,1
4927,53,51,1
4928,53,52,1
4929,53,53,26
4930,53,54,39
4931,53,55,45
4932,53,56,45
4933,53,57,1
4934,53,58,43
4935,53,59,22
4936,53,60,41
4937,53,61,43
4938,53,62,39
4939,53,63,1
4940,53,64,45
4941,53,65,1
4942,53,66,27
4943,53,67,28
4944,53,68,20
4945,53,69,1
4946,53,70,44
4947,53,71,23
4948,53,72,32
4949,53,73,45
4950,53,74,1
4951,53,75,1
4952,53,76,10
4953,53,77,34
4954,53,78,36
4955,53,79,34
4956,53,80,9
4957,53,81,10
4958,53,82,1
4959,53,83,1
4960,53,84,1
4961,53,85,1
4962,53,86,1
4963,53,87,30
4964,53,88,1
4965,53,89,16
4966,53,90,25
4967,53,91,5
4968,54,0,9
4969,54,1,2
4970,54,2,3
4971,54,3,6
4972,54,4,7
4973,54,5,12
4974,54,6,1
4975,54,7,1
4976,54,8,1
4977,54,9,1
4978,54,10,1
4979,54,11,1
4980,54,12,1
4981,54,13,8
4982,54,14,29
4983,54,15,20
4984,54,16,1
4985,54,17,14
4986,54,18,12
4987,54,19,21
4988,54,20,45
4989,54,21,30
4990,54,22,41
4991,54,23,1
4992,54,24,44
4993,54,25,1
4994,54,26,43
4995,54,27,1
4996,54,28,1
4997,54,29,1
4998,54,30,20
4999,54,31,42
5000,54,32,1
5001,54,33,26
5002,54,34,44
5003,54,35,32
5004,54,36,39
5005,54,37,1
5006,54,38,1
5007,54,39,22
5008,54,40,1
5009,54,41,1
5010,54,42,42
5011,54,43,33
5012,54,44,1
5013,54,45,1
5014,54,46,1
5015,54,47,20
5016,54,48,32
5017,54,49,1
5018,54,50,1
5019,54,51,1
5020,54,52,26
5021,54,53,45
5022,54,54,1
5023,54,55,45
5024,54,56,41
5025,54,57,44
5026,54,58,1
5027,54,59,1
5028,54,60,1
5029,54,61,23
5030,54,62,26
5031,54,63,1
5032,54,64,46
5033,54,65,1
5034,54,66,24
5035,54,67,9
5036,54,68,28
5037,54,69,1
5038,54,70,1
5039,54,71,44
5040,54,72,45
5041,54,73,1
5042,54,74,23
5043,54,75,1
5044,54,76,19
5045,54,77,14
5046,54,78,36
5047,54,79,31
5048,54,80,10
5049,54,81,9
5050,54,82,21
5051,54,83,1
5052,54,84,1
5053,54,85,1
5054,54,86,1
5055,54,87,41
5056,54,88,1
5057,54,89,15
5058,54,90,9
5059,54,91,5
5060,55,0,10
5061,55,1,7
5062,55,2,3
5063,55,3,6
5064,55,4,2
5065,55,5,10
5066,55,6,21
5067,55,7,23
5068,55,8,1
5069,55,9,1
5070,55,10,1
5071,55,11,1
5072,55,12,17
5073,55,13,1
5074,55,14,15
5075,55,15,28
5076,55,16,16
5077,55,17,15
5078,55,18,34
5079,55,19,29
5080,55,20,1
5081,55,21,46
5082,55,22,39
5083,55,23,39
5084,55,24,22
5085,55,25,1
5086,55,26,23
5087,55,27,33
5088,55,28,1
5089,55,29,43
5090,55,30,1
5091,55,31,1
5092,55,32,1
5093,55,33,30
5094,55,34,1
5095,55,35,46
5096,55,36,1
5097,55,37,1
5098,55,38,1
5099,55,39,39
5100,55,40,23
5101,55,41,44
5102,55,42,32
5103,55,43,45
5104,55,44,33
5105,55,45,1
5106,55,46,1
5107,55,47,24
5108,55,48,1
5109,55,49,1
5110,55,50,1
5111,55,51,42
5112,55,52,22
5113,55,53,41
5114,55,54,32
5115,55,55,1
5116,55,56,44
5117,55,57,45
5118,55,58,23
5119,55,59,43
5120,55,60,1
5121,55,61,23
5122,55,62,1
5123,55,63,33
5124,55,64,46
5125,55,65,46
5126,55,66,1
5127,55,67,10
5128,55,68,37
5129,55,69,1
5130,55,70,44
5131,55,71,41
5132,55,72,42
5133,55,73,23
5134,55,74,1
5135,55,75,1
5136,55,76,16
5137,55,77,11
5138,55,78,16
5139,55,79,15
5140,55,80,11
5141,55,81,29
5142,55,82,1
5143,55,83,1
5144,55,84,1
5145,55,85,1
5146,55,86,1
5147,55,87,1
5148,55,88,1
5149,55,89,36
5150,55,90,9
5151,55,91,6
5152,56,0,9
5153,56,1,13
5154,56,2,3
5155,56,3,5
5156,56,4,6
5157,56,5,15
5158,56,6,1
5159,56,7,41
5160,56,8,1
5161,56,9,1
5162,56,10,1
5163,56,11,1
5164,56,12,1
5165,56,13,29
5166,56,14,14
5167,56,15,20
5168,56,16,31
5169,56,17,14
5170,56,18,31
5171,56,19,9
5172,56,20,27
5173,56,21,1
5174,56,22,41
5175,56,23,1
5176,56,24,22
5177,56,25,1
5178,56,26,46
5179,56,27,1
5180,56,28,1
5181,56,29,1
5182,56,30,21
5183,56,31,38
5184,56,32,1
5185,56,33,1
5186,56,34,1
5187,56,35,1
5188,56,36,1
5189,56,37,1
5190,56,38,46
5191,56,39,22
5192,56,40,1
5193,56,41,42
5194,56,42,33
5195,56,43,33
5196,56,44,33
5197,56,45,1
5198,56,46,1
5199,56,47,1
5200,56,48,28
5201,56,49,1
5202,56,50,1
5203,56,51,30
5204,56,52,22
5205,56,53,39
5206,56,54,45
5207,56,55,22
5208,56,56,1
5209,56,57,32
5210,56,58,43
5211,56,59,23
5212,56,60,1
5213,56,61,22
5214,56,62,44
5215,56,63,39
5216,56,64,1
5217,56,65,1
5218,56,66,1
5219,56,67,18
5220,56,68,31
5221,56,69,1
5222,56,70,45
5223,56,71,42
5224,56,72,39
5225,56,73,30
5226,56,74,43
5227,56,75,1
5228,56,76,37
5229,56,77,10
5230,56,78,16
5231,56,79,20
5232,56,80,34
5233,56,81,14
5234,56,82,24
5235,56,83,1
5236,56,84,1
5237,56,85,1
5238,56,86,1
5239,56,87,1
5240,56,88,1
5241,56,89,1
5242,56,90,12
5243,56,91,7
5244,57,0,9
5245,57,1,13
5246,57,2,2
5247,57,3,5
5248,57,4,7
5249,57,5,15
5250,57,6,1
5251,57,7,1
5252,57,8,1
5253,57,9,1
5254,57,10,1
5255,57,11,1
5256,57,12,1
5257,57,13,19
5258,57,14,29
5259,57,15,19
5260,57,16,16
5261,57,17,34
5262,57,18,1
5263,57,19,3
5264,57,20,1
5265,57,21,46
5266,57,22,41
5267,57,23,22
5268,57,24,22
5269,57,25,1
5270,57,26,30
5271,57,27,46
5272,57,28,30
5273,57,29,1
5274,57,30,1
5275,57,31,1
5276,57,32,1
5277,57,33,1
5278,57,34,1
5279,57,35,1
5280,57,36,1
5281,57,37,39
5282,57,38,43
5283,57,39,1
5284,57,40,32
5285,57,41,1
5286,57,42,1
5287,57,43,42
5288,57,44,41
5289,57,45,33
5290,57,46,42
5291,57,47,1
5292,57,48,21
5293,57,49,1
5294,57,50,1
5295,57,51,26
5296,57,52,41
5297,57,53,33
5298,57,54,30
5299,57,55,1
5300,57,56,1
5301,57,57,46
5302,57,58,33
5303,57,59,33
5304,57,60,22
5305,57,61,26
5306,57,62,41
5307,57,63,45
5308,57,64,44
5309,57,65,1
5310,57,66,1
5311,57,67,42
5312,57,68,1
5313,57,69,1
5314,57,70,43
5315,57,71,30
5316,57,72,41
5317,57,73,26
5318,57,74,41
5319,57,75,1
5320,57,76,37
5321,57,77,10
5322,57,78,16
5323,57,79,36
5324,57,80,19
5325,57,81,10
5326,57,82,40
5327,57,83,30
5328,57,84,1
5329,57,85,1
5330,57,86,1
5331,57,87,1
5332,57,88,1
5333,57,89,28
5334,57,90,11
5335,57,91,13
5336,58,0,14
5337,58,1,13
5338,58,2,6
5339,58,3,1
5340,58,4,1
5341,58,5,20
5342,58,6,1
5343,58,7,1
5344,58,8,1
5345,58,9,1
5346,58,10,1
5347,58,11,1
5348,58,12,1
5349,58,13,19
5350,58,14,34
5351,58,15,36
5352,58,16,15
5353,58,17,34
5354,58,18,14
5355,58,19,25
5356,58,20,35
5357,58,21,1
5358,58,22,42
5359,58,23,44
5360,58,24,23
5361,58,25,45
5362,58,26,39
5363,58,27,39
5364,58,28,32
5365,58,29,26
5366,58,30,1
5367,58,31,1
5368,58,32,1
5369,58,33,1
5370,58,34,1
5371,58,35,1
5372,58,36,33
5373,58,37,22
5374,58,38,22
5375,58,39,39
5376,58,40,1
5377,58,41,1
5378,58,42,1
5379,58,43,1
5380,58,44,44
5381,58,45,39
5382,58,46,26
5383,58,47,1
5384,58,48,1
5385,58,49,1
5386,58,50,1
5387,58,51,33
5388,58,52,33
5389,58,53,1
5390,58,54,1
5391,58,55,1
5392,58,56,1
5393,58,57,41
5394,58,58,1
5395,58,59,1
5396,58,60,46
5397,58,61,42
5398,58,62,30
5399,58,63,39
5400,58,64,1
5401,58,65,45
5402,58,66,1
5403,58,67,1
5404,58,68,1
5405,58,69,30
5406,58,70,45
5407,58,71,39
5408,58,72,26
5409,58,73,26
5410,58,74,26
5411,58,75,1
5412,58,76,28
5413,58,77,10
5414,58,78,19
5415,58,79,31
5416,58,80,31
5417,58,81,11
5418,58,82,37
5419,58,83,46
5420,58,84,1
5421,58,85,1
5422,58,86,1
5423,58,87,1
5424,58,88,1
5425,58,89,38
5426,58,90,34
5427,58,91,13
5428,59,0,20
5429,59,1,1
5430,59,2,5
5431,59,3,5
5432,59,4,1
5433,59,5,40
5434,59,6,1
5435,59,7,1
5436,59,8,1
5437,59,9,1
5438,59,10,1
5439,59,11,1
5440,59,12,1
5441,59,13,16
5442,59,14,34
5443,59,15,20
5444,59,16,20
5445,59,17,15
5446,59,18,20
5447,59,19,31
5448,59,20,20
5449,59,21,22
5450,59,22,39
5451,59,23,22
5452,59,24,32
5453,59,25,44
5454,59,26,1
5455,59,27,39
5456,59,28,1
5457,59,29,22
5458,59,30,46
5459,59,31,1
5460,59,32,1
5461,59,33,41
5462,59,34,1
5463,59,35,1
5464,59,36,44
5465,59,37,30
5466,59,38,1
5467,59,39,26
5468,59,40,41
5469,59,41,43
5470,59,42,44
5471,59,43,46
5472,59,44,30
5473,59,45,1
5474,59,46,1
5475,59,47,43
5476,59,48,1
5477,59,49,1
5478,59,50,1
5479,59,51,1
5480,59,52,1
5481,59,53,39
5482,59,54,1
5483,59,55,1
5484,59,56,17
5485,59,57,27
5486,59,58,1
5487,59,59,1
5488,59,60,1
5489,59,61,33
5490,59,62,33
5491,59,63,23
5492,59,64,32
5493,59,65,45
5494,59,66,45
5495,59,67,45
5496,59,68,26
5497,59,69,1
5498,59,70,1
5499,59,71,44
5500,59,72,22
5501,59,73,42
5502,59,74,42
5503,59,75,22
5504,59,76,1
5505,59,77,19
5506,59,78,16
5507,59,79,31
5508,59,80,19
5509,59,81,11
5510,59,82,15
5511,59,83,32
5512,59,84,1
5513,59,85,1
5514,59,86,1
5515,59,87,1
5516,59,88,23
5517,59,89,1
5518,59,90,15
5519,59,91,25
5520,60,0,15
5521,60,1,8
5522,60,2,2
5523,60,3,3
5524,60,4,12
5525,60,5,37
5526,60,6,1
5527,60,7,1
5528,60,8,1
5529,60,9,1
5530,60,10,1
5531,60,11,1
5532,60,12,1
5533,60,13,15
5534,60,14,19
5535,60,15,37
5536,60,16,16
5537,60,17,19
5538,60,18,16
5539,60,19,1
5540,60,20,12
5541,60,21,17
5542,60,22,26
5543,60,23,26
5544,60,24,22
5545,60,25,23
5546,60,26,33
5547,60,27,1
5548,60,28,23
5549,60,29,33
5550,60,30,33
5551,60,31,30
5552,60,32,26
5553,60,33,1
5554,60,34,1
5555,60,35,1
5556,60,36,1
5557,60,37,41
5558,60,38,1
5559,60,39,41
5560,60,40,45
5561,60,41,1
5562,60,42,1
5563,60,43,33
5564,60,44,1
5565,60,45,33
5566,60,46,1
5567,60,47,1
5568,60,48,1
5569,60,49,1
5570,60,50,1
5571,60,51,1
5572,60,52,42
5573,60,53,17
5574,60,54,1
5575,60,55,1
5576,60,56,46
5577,60,57,41
5578,60,58,33
5579,60,59,26
5580,60,60,1
5581,60,61,1
5582,60,62,39
5583,60,63,44
5584,60,64,44
5585,60,65,1
5586,60,66,1
5587,60,67,32
5588,60,68,1
5589,60,69,44
5590,60,70,42
5591,60,71,44
5592,60,72,23
5593,60,73,39
5594,60,74,1
5595,60,75,22
5596,60,76,1
5597,60,77,15
5598,60,78,36
5599,60,79,20
5600,60,80,31
5601,60,81,10
5602,60,82,16
5603,60,83,1
5604,60,84,1
5605,60,85,1
5606,60,86,1
5607,60,87,1
5608,60,88,22
5609,60,89,1
5610,60,90,36
5611,60,91,8
5612,61,0,37
5613,61,1,12
5614,61,2,2
5615,61,3,3
5616,61,4,12
5617,61,5,1
5618,61,6,1
5619,61,7,1
5620,61,8,1
5621,61,9,1
5622,61,10,1
5623,61,11,1
5624,61,12,1
5625,61,13,9
5626,61,14,19
5627,61,15,40
5628,61,16,40
5629,61,17,37
5630,61,18,19
5631,61,19,18
5632,61,20,31
5633,61,21,19
5634,61,22,1
5635,61,23,1
5636,61,24,42
5637,61,25,1
5638,61,26,1
5639,61,27,1
5640,61,28,46
5641,61,29,33
5642,61,30,22
5643,61,31,1
5644,61,32,41
5645,61,33,1
5646,61,34,1
5647,61,35,1
5648,61,36,32
5649,61,37,22
5650,61,38,26
5651,61,39,33
5652,61,40,30
5653,61,41,42
5654,61,42,41
5655,61,43,44
5656,61,44,23
5657,61,45,41
5658,61,46,1
5659,61,47,30
5660,61,48,17
5661,61,49,32
5662,61,50,44
5663,61,51,1
5664,61,52,1
5665,61,53,41
5666,61,54,1
5667,61,55,26
5668,61,56,26
5669,61,57,30
5670,61,58,1
5671,61,59,42
5672,61,60,39
5673,61,61,39
5674,61,62,33
5675,61,63,33
5676,61,64,22
5677,61,65,39
5678,61,66,44
5679,61,67,1
5680,61,68,1
5681,61,69,23
5682,61,70,41
5683,61,71,39
5684,61,72,1
5685,61,73,33
5686,61,74,1
5687,61,75,1
5688,61,76,16
5689,61,77,20
5690,61,78,1
5691,61,79,37
5692,61,80,31
5693,61,81,10
5694,61,82,16
5695,61,83,1
5696,61,84,1
5697,61,85,1
5698,61,86,1
5699,61,87,1
5700,61,88,1
5701,61,89,1
5702,61,90,40
5703,61,91,1
5704,62,0,1
5705,62,1,9
5706,62,2,3
5707,62,3,2
5708,62,4,10
5709,62,5,16
5710,62,6,1
5711,62,7,1
5712,62,8,1
5713,62,9,1
5714,62,10,1
5715,62,11,1
5716,62,12,1
5717,62,13,14
5718,62,14,14
5719,62,15,36
5720,62,16,20
5721,62,17,1
5722,62,18,28
5723,62,19,1
5724,62,20,37
5725,62,21,8
5726,62,22,1
5727,62,23,1
5728,62,24,42
5729,62,25,45
5730,62,26,32
5731,62,27,22
5732,62,28,39
5733,62,29,41
5734,62,30,41
5735,62,31,22
5736,62,32,1
5737,62,33,22
5738,62,34,1
5739,62,35,23
5740,62,36,43
5741,62,37,23
5742,62,38,44
5743,62,39,22
5744,62,40,41
5745,62,41,44
5746,62,42,22
5747,62,43,43
5748,62,44,1
5749,62,45,44
5750,62,46,1
5751,62,47,1
5752,62,48,1
5753,62,49,1
5754,62,50,24
5755,62,51,35
5756,62,52,1
5757,62,53,1
5758,62,54,30
5759,62,55,32
5760,62,56,22
5761,62,57,42
5762,62,58,41
5763,62,59,44
5764,62,60,45
5765,62,61,42
5766,62,62,44
5767,62,63,39
5768,62,64,45
5769,62,65,22
5770,62,66,22
5771,62,67,43
5772,62,68,1
5773,62,69,22
5774,62,70,44
5775,62,71,44
5776,62,72,41
5777,62,73,39
5778,62,74,1
5779,62,75,1
5780,62,76,1
5781,62,77,40
5782,62,78,35
5783,62,79,40
5784,62,80,19
5785,62,81,9
5786,62,82,31
5787,62,83,1
5788,62,84,1
5789,62,85,1
5790,62,86,1
5791,62,87,1
5792,62,88,1
5793,62,89,1
5794,62,90,18
5795,62,91,1
5796,63,0,21
5797,63,1,10
5798,63,2,6
5799,63,3,2
5800,63,4,12
5801,63,5,36
5802,63,6,1
5803,63,7,1
5804,63,8,1
5805,63,9,1
5806,63,10,1
5807,63,11,1
5808,63,12,1
5809,63,13,34
5810,63,14,36
5811,63,15,37
5812,63,16,18
5813,63,17,18
5814,63,18,40
5815,63,19,28
5816,63,20,18
5817,63,21,28
5818,63,22,1
5819,63,23,1
5820,63,24,1
5821,63,25,26
5822,63,26,22
5823,63,27,1
5824,63,28,41
5825,63,29,30
5826,63,30,44
5827,63,31,46
5828,63,32,45
5829,63,33,23
5830,63,34,32
5831,63,35,44
5832,63,36,44
5833,63,37,41
5834,63,38,26
5835,63,39,41
5836,63,40,43
5837,63,41,32
5838,63,42,22
5839,63,43,45
5840,63,44,41
5841,63,45,45
5842,63,46,1
5843,63,47,1
5844,63,48,20
5845,63,49,19
5846,63,50,1
5847,63,51,22
5848,63,52,46
5849,63,53,39
5850,63,54,39
5851,63,55,41
5852,63,56,42
5853,63,57,26
5854,63,58,39
5855,63,59,41
5856,63,60,26
5857,63,61,26
5858,63,62,41
5859,63,63,41
5860,63,64,44
5861,63,65,1
5862,63,66,45
5863,63,67,42
5864,63,68,44
5865,63,69,42
5866,63,70,44
5867,63,71,44
5868,63,72,39
5869,63,73,1
5870,63,74,22
5871,63,75,14
5872,63,76,15
5873,63,77,24
5874,63,78,21
5875,63,79,35
5876,63,80,15
5877,63,81,12
5878,63,82,31
5879,63,83,1
5880,63,84,1
5881,63,85,1
5882,63,86,1
5883,63,87,1
5884,63,88,1
5885,63,89,1
5886,63,90,1
5887,63,91,10
5888,64,0,21
5889,64,1,9
5890,64,2,2
5891,64,3,3
5892,64,4,1
5893,64,5,36
5894,64,6,1
5895,64,7,1
5896,64,8,1
5897,64,9,1
5898,64,10,1
5899,64,11,1
5900,64,12,18
5901,64,13,11
5902,64,14,34
5903,64,15,1
5904,64,16,1
5905,64,17,20
5906,64,18,36
5907,64,19,38
5908,64,20,1
5909,64,21,21
5910,64,22,31
5911,64,23,8
5912,64,24,1
5913,64,25,1
5914,64,26,26
5915,64,27,33
5916,64,28,1
5917,64,29,1
5918,64,30,1
5919,64,31,42
5920,64,32,33
5921,64,33,22
5922,64,34,46
5923,64,35,1
5924,64,36,1
5925,64,37,1
5926,64,38,30
5927,64,39,22
5928,64,40,23
5929,64,41,23
5930,64,42,33
5931,64,43,1
5932,64,44,33
5933,64,45,45
5934,64,46,32
5935,64,47,1
5936,64,48,14
5937,64,49,1
5938,64,50,26
5939,64,51,30
5940,64,52,42
5941,64,53,41
5942,64,54,22
5943,64,55,42
5944,64,56,33
5945,64,57,26
5946,64,58,39
5947,64,59,39
5948,64,60,42
5949,64,61,30
5950,64,62,1
5951,64,63,1
5952,64,64,44
5953,64,65,1
5954,64,66,1
5955,64,67,32
5956,64,68,46
5957,64,69,46
5958,64,70,33
5959,64,71,26
5960,64,72,30
5961,64,73,39
5962,64,74,1
5963,64,75,14
5964,64,76,1
5965,64,77,17
5966,64,78,24
5967,64,79,24
5968,64,80,20
5969,64,81,14
5970,64,82,15
5971,64,83,1
5972,64,84,1
5973,64,85,1
5974,64,86,1
5975,64,87,1
5976,64,88,1
5977,64,89,1
5978,64,90,18
5979,64,91,9
5980,65,0,1
5981,65,1,8
5982,65,2,13
5983,65,3,3
5984,65,4,12
5985,65,5,40
5986,65,6,1
5987,65,7,1
5988,65,8,1
5989,65,9,1
5990,65,10,1
5991,65,11,1
5992,65,12,28
5993,65,13,14
5994,65,14,31
5995,65,15,37
5996,65,16,18
5997,65,17,1
5998,65,18,28
5999,65,19,35
6000,65,20,1
6001,65,21,1
6002,65,22,38
6003,65,23,14
6004,65,24,1
6005,65,25,1
6006,65,26,22
6007,65,27,45
6008,65,28,1
6009,65,29,11
6010,65,30,15
6011,65,31,1
6012,65,32,22
6013,65,33,42
6014,65,34,1
6015,65,35,1
6016,65,36,1
6017,65,37,43
6018,65,38,1
6019,65,39,46
6020,65,40,41
6021,65,41,23
6022,65,42,26
6023,65,43,1
6024,65,44,1
6025,65,45,1
6026,65,46,11
6027,65,47,24
6028,65,48,1
6029,65,49,1
6030,65,50,26
6031,65,51,32
6032,65,52,1
6033,65,53,41
6034,65,54,33
6035,65,55,42
6036,65,56,1
6037,65,57,46
6038,65,58,33
6039,65,59,30
6040,65,60,42
6041,65,61,42
6042,65,62,39
6043,65,63,1
6044,65,64,20
6045,65,65,29
6046,65,66,1
6047,65,67,31
6048,65,68,1
6049,65,69,22
6050,65,70,1
6051,65,71,41
6052,65,72,1
6053,65,73,37
6054,65,74,31
6055,65,75,1
6056,65,76,1
6057,65,77,1
6058,65,78,27
6059,65,79,24
6060,65,80,1
6061,65,81,31
6062,65,82,19
6063,65,83,1
6064,65,84,1
6065,65,85,1
6066,65,86,1
6067,65,87,1
6068,65,88,1
6069,65,89,27
6070,65,90,16
6071,65,91,25
6072,66,0,34
6073,66,1,2
6074,66,2,5
6075,66,3,5
6076,66,4,1
6077,66,5,38
6078,66,6,1
6079,66,7,1
6080,66,8,1
6081,66,9,1
6082,66,10,1
6083,66,11,1
6084,66,12,24
6085,66,13,1
6086,66,14,36
6087,66,15,28
6088,66,16,38
6089,66,17,24
6090,66,18,21
6091,66,19,1
6092,66,20,1
6093,66,21,1
6094,66,22,1
6095,66,23,35
6096,66,24,25
6097,66,25,6
6098,66,26,19
6099,66,27,1
6100,66,28,1
6101,66,29,1
6102,66,30,40
6103,66,31,1
6104,66,32,9
6105,66,33,19
6106,66,34,34
6107,66,35,1
6108,66,36,1
6109,66,37,13
6110,66,38,21
6111,66,39,1
6112,66,40,30
6113,66,41,44
6114,66,42,32
6115,66,43,41
6116,66,44,1
6117,66,45,1
6118,66,46,1
6119,66,47,40
6120,66,48,26
6121,66,49,1
6122,66,50,26
6123,66,51,1
6124,66,52,1
6125,66,53,23
6126,66,54,22
6127,66,55,1
6128,66,56,33
6129,66,57,1
6130,66,58,1
6131,66,59,1
6132,66,60,1
6133,66,61,35
6134,66,62,9
6135,66,63,4
6136,66,64,13
6137,66,65,36
6138,66,66,1
6139,66,67,11
6140,66,68,1
6141,66,69,14
6142,66,70,18
6143,66,71,36
6144,66,72,15
6145,66,73,18
6146,66,74,38
6147,66,75,1
6148,66,76,24
6149,66,77,35
6150,66,78,1
6151,66,79,1
6152,66,80,40
6153,66,81,29
6154,66,82,34
6155,66,83,1
6156,66,84,1
6157,66,85,1
6158,66,86,1
6159,66,87,1
6160,66,88,22
6161,66,89,1
6162,66,90,14
6163,66,91,25
6164,67,0,31
6165,67,1,25
6166,67,2,7
6167,67,3,3
6168,67,4,12
6169,67,5,18
6170,67,6,1
6171,67,7,1
6172,67,8,1
6173,67,9,1
6174,67,10,1
6175,67,11,1
6176,67,12,1
6177,67,13,14
6178,67,14,19
6179,67,15,1
6180,67,16,27
6181,67,17,21
6182,67,18,28
6183,67,19,1
6184,67,20,27
6185,67,21,1
6186,67,22,1
6187,67,23,1
6188,67,24,38
6189,67,25,28
6190,67,26,32
6191,67,27,46
6192,67,28,1
6193,67,29,1
6194,67,30,39
6195,67,31,1
6196,67,32,1
6197,67,33,23
6198,67,34,44
6199,67,35,43
6200,67,36,1
6201,67,37,19
6202,67,38,5
6203,67,39,17
6204,67,40,1
6205,67,41,42
6206,67,42,43
6207,67,43,1
6208,67,44,39
6209,67,45,1
6210,67,46,23
6211,67,47,20
6212,67,48,26
6213,67,49,1
6214,67,50,41
6215,67,51,44
6216,67,52,41
6217,67,53,42
6218,67,54,46
6219,67,55,33
6220,67,56,37
6221,67,57,8
6222,67,58,2
6223,67,59,6
6224,67,60,5
6225,67,61,6
6226,67,62,12
6227,67,63,1
6228,67,64,27
6229,67,65,45
6230,67,66,42
6231,67,67,22
6232,67,68,23
6233,67,69,1
6234,67,70,27
6235,67,71,17
6236,67,72,27
6237,67,73,1
6238,67,74,1
6239,67,75,1
6240,67,76,17
6241,67,77,24
6242,67,78,35
6243,67,79,1
6244,67,80,20
6245,67,81,11
6246,67,82,28
6247,67,83,32
6248,67,84,1
6249,67,85,1
6250,67,86,1
6251,67,87,1
6252,67,88,1
6253,67,89,35
6254,67,90,29
6255,67,91,13
6256,68,0,29
6257,68,1,25
6258,68,2,7
6259,68,3,2
6260,68,4,12
6261,68,5,20
6262,68,6,1
6263,68,7,1
6264,68,8,1
6265,68,9,1
6266,68,10,1
6267,68,11,1
6268,68,12,39
6269,68,13,21
6270,68,14,31
6271,68,15,20
6272,68,16,21
6273,68,17,24
6274,68,18,28
6275,68,19,38
6276,68,20,35
6277,68,21,1
6278,68,22,41
6279,68,23,41
6280,68,24,42
6281,68,25,42
6282,68,26,1
6283,68,27,33
6284,68,28,42
6285,68,29,26
6286,68,30,44
6287,68,31,30
6288,68,32,33
6289,68,33,41
6290,68,34,39
6291,68,35,39
6292,68,36,1
6293,68,37,1
6294,68,38,1
6295,68,39,15
6296,68,40,1
6297,68,41,1
6298,68,42,30
6299,68,43,23
6300,68,44,44
6301,68,45,1
6302,68,46,39
6303,68,47,1
6304,68,48,39
6305,68,49,1
6306,68,50,45
6307,68,51,44
6308,68,52,39
6309,68,53,26
6310,68,54,43
6311,68,55,1
6312,68,56,9
6313,68,57,12
6314,68,58,15
6315,68,59,31
6316,68,60,10
6317,68,61,38
6318,68,62,39
6319,68,63,1
6320,68,64,39
6321,68,65,30
6322,68,66,22
6323,68,67,33
6324,68,68,1
6325,68,69,42
